CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Campaign_Duration,CTR,Conversion_Rate,Lead_Rate,CPC,CPA
CAMP00898,2025-08-26,2025-08-31,Social,196195,8822,1369,528,3816.23,10793.54,182.8325336785257,5,4.496546802925661,5.985037406483791,15.518023124008163,0.4325810473815461,7.227708333333333
CAMP00899,2025-12-29,2026-01-08,Influencer,35518,1350,230,56,746.74,1016.17,36.08083134692128,10,3.800889689734782,4.148148148148148,17.037037037037038,0.5531407407407407,13.334642857142857
CAMP00900,2025-08-27,2025-09-08,Social,57763,4238,1515,314,868.83,2528.5,191.0235604203354,12,7.3368765472707445,7.4091552619159975,35.74799433695139,0.2050094384143464,2.7669745222929936
CAMP00901,2025-10-01,2025-10-06,Search,210788,7044,1936,872,1087.29,2839.69,161.17135262901343,5,3.3417462094616392,12.379329926178308,27.484383872799544,0.15435689948892675,1.2468922018348623
CAMP00902,2025-10-21,2025-11-04,Influencer,64172,3880,726,324,3339.28,9349.4,179.98251120001913,14,6.0462507012404165,8.350515463917525,18.711340206185568,0.860639175257732,10.30641975308642
CAMP00903,2025-08-15,2025-08-28,Social,218203,11132,2372,1252,3231.16,5449.28,68.64779212419069,13,5.101671379403583,11.246855910887533,21.30794107078692,0.2902587136183974,2.580798722044728
CAMP00904,2025-01-15,2025-01-22,Display,229330,18826,6543,3304,2284.84,6848.0,199.71464085012516,7,8.209130946670737,17.550196536704558,34.755125889726976,0.12136619568681611,0.6915375302663439
CAMP00905,2025-07-11,2025-07-18,Display,249849,12124,4730,2606,1640.87,1680.9,2.4395595019715275,7,4.852530928680923,21.494556252062026,39.013526888815576,0.13534064665127019,0.6296508058326937
CAMP00906,2025-04-29,2025-05-07,Email,147953,12982,2376,753,3102.58,8505.37,174.1386201161614,8,8.774408089055308,5.8003389308273,18.302264674164228,0.2389909104914497,4.120292164674635
CAMP00907,2025-01-28,2025-02-12,Search,283963,2843,1370,500,806.53,1901.7,135.7878814179262,15,1.0011867743332759,17.58705592683785,48.1885332395357,0.28368976433345056,1.61306
CAMP00908,2025-07-21,2025-07-26,Social,97013,6251,645,144,3180.43,4056.8,27.55507903019404,5,6.44346633956274,2.3036314189729645,10.318349064149736,0.5087873940169573,22.08631944444444
CAMP00909,2025-02-08,2025-02-21,Email,164827,1793,681,248,158.56,422.17,166.25252270433904,13,1.0878072160507684,13.831567205800335,37.98103736754044,0.08843279419966536,0.6393548387096775
CAMP00910,2025-09-30,2025-10-15,Search,30811,2287,494,142,807.9,2089.64,158.65082312167345,15,7.422673720424523,6.209007433318758,21.60034980323568,0.35325754263226933,5.689436619718309
CAMP00911,2025-08-19,2025-08-26,Display,66196,2061,600,313,3568.84,7419.82,107.90565001513095,7,3.1134811771103994,15.186802523047064,29.112081513828237,1.7316060164968463,11.402044728434506
CAMP00912,2025-03-27,2025-04-10,Social,118100,5219,1711,791,4382.45,9936.82,126.74120640281122,14,4.4191363251481794,15.156160183943285,32.78405824870665,0.8397106725426327,5.540391908975979
CAMP00913,2025-05-06,2025-05-14,Influencer,25656,1135,368,188,470.44,590.29,25.47614998724598,8,4.423916432803243,16.56387665198238,32.42290748898679,0.4144845814977974,2.502340425531915
CAMP00914,2025-10-27,2025-11-01,Display,162454,13999,5746,2510,3229.96,6189.13,91.61630484588045,5,8.617208563654941,17.929852132295164,41.0457889849275,0.2307279091363669,1.2868366533864541
CAMP00915,2025-01-25,2025-02-02,Influencer,167103,3206,1377,604,403.34,435.29,7.921356671790561,8,1.918577164982077,18.83967560823456,42.95071740486588,0.1258078602620087,0.6677814569536423
CAMP00916,2025-05-25,2025-05-30,Influencer,207421,14523,1878,552,4406.95,9494.76,115.44968742554376,5,7.001701852753578,3.8008675893410455,12.931212559388555,0.303446257660263,7.983605072463768
CAMP00917,2025-01-13,2025-01-22,Social,65574,6446,2457,1149,2019.16,3843.41,90.3469759702054,9,9.83011559459542,17.82500775674837,38.116661495501084,0.31324232081911263,1.757319408181027
CAMP00918,2025-07-31,2025-08-09,Social,62529,751,194,49,3731.76,4370.2,17.10828134713914,9,1.2010427161796926,6.524633821571238,25.832223701731028,4.969054593874834,76.15836734693877
CAMP00919,2025-01-25,2025-02-09,Influencer,157884,15303,6541,2029,946.49,1726.19,82.3780494247166,15,9.692559094018394,13.258838136313141,42.74325295693655,0.061849964059334774,0.46648102513553474
CAMP00920,2025-03-09,2025-03-20,Email,111741,1302,447,121,4320.62,8104.39,87.57469992732526,11,1.1651945123097163,9.293394777265746,34.331797235023046,3.3184485407066053,35.70760330578512
CAMP00921,2025-03-08,2025-03-20,Influencer,101060,8661,901,522,2202.93,5452.67,147.51898607763297,12,8.570156342766673,6.027017665396606,10.402955778778432,0.25435053688950465,4.220172413793103
CAMP00922,2025-08-21,2025-08-29,Influencer,12160,1173,430,240,1123.4,1243.5,10.690760192273446,8,9.646381578947368,20.460358056265985,36.65814151747656,0.9577152600170504,4.680833333333334
CAMP00923,2025-04-19,2025-04-30,Social,177415,17630,8291,4559,2905.0,6471.93,122.78588640275387,11,9.937153002846435,25.859330686330118,47.02779353374929,0.16477595008508225,0.637201140601009
CAMP00924,2025-05-26,2025-06-03,Search,28593,1467,195,113,1511.99,3062.92,102.57541385855727,8,5.1306263770853,7.702794819359236,13.29243353783231,1.0306680299931834,13.380442477876107
CAMP00925,2025-04-21,2025-04-28,Display,136356,12002,3572,1589,1506.55,2334.89,54.982576084431315,7,8.801959576402945,13.239460089985004,29.76170638226962,0.1255249125145809,0.9481120201384519
CAMP00926,2025-08-16,2025-08-26,Social,173923,3654,1280,714,661.27,1645.79,148.88320958156277,10,2.1009297217734284,19.54022988505747,35.03010399562124,0.18097153804050356,0.9261484593837535
CAMP00927,2025-04-21,2025-04-29,Email,25378,1225,218,69,1148.1,2440.76,112.59123769706476,8,4.827015525258098,5.63265306122449,17.79591836734694,0.9372244897959183,16.639130434782608
CAMP00928,2025-02-03,2025-02-10,Display,144563,5452,1964,695,4009.53,8182.12,104.0668108232137,7,3.7713661171945794,12.747615553925165,36.02347762289068,0.7354236977256053,5.769107913669065
CAMP00929,2025-04-21,2025-05-04,Social,268603,12239,1467,567,2665.53,7742.57,190.47018791759982,13,4.556538832403212,4.632731432306561,11.986273388348721,0.21778985211210067,4.7011111111111115
CAMP00930,2025-09-21,2025-09-30,Social,24305,1778,821,193,1839.2,4835.59,162.9181165724228,9,7.315367208393335,10.854893138357705,46.17547806524184,1.0344206974128234,9.529533678756477
CAMP00931,2025-08-24,2025-09-04,Search,171373,3062,1240,657,4653.93,6575.35,41.285966913984524,11,1.786745870119564,21.456564337034617,40.496407576747224,1.5198987589810582,7.083607305936074
CAMP00932,2025-03-24,2025-04-03,Email,168764,16848,8026,1987,4007.2,7116.53,77.59358155320425,10,9.983171766490484,11.793684710351377,47.63770180436847,0.23784425451092117,2.016708605938601
CAMP00933,2025-02-11,2025-02-25,Email,175419,11780,3149,1637,1620.33,3768.53,132.5779316558973,14,6.715350104606685,13.896434634974533,26.731748726655347,0.1375492359932088,0.9898167379352474
CAMP00934,2025-04-11,2025-04-20,Social,153261,13581,1543,877,642.59,1349.56,110.01883004715292,9,8.86135416054965,6.4575509903541715,11.361460864442972,0.04731536705691775,0.7327137970353478
CAMP00935,2025-01-06,2025-01-17,Search,143667,12164,2878,1229,1003.27,1867.49,86.14032114984002,11,8.466801701156147,10.103584347254193,23.65998026964814,0.0824786254521539,0.8163303498779495
CAMP00936,2025-06-29,2025-07-14,Social,69370,5476,1677,446,3408.33,10097.75,196.2667934149569,15,7.893902263226178,8.14463111760409,30.624543462381297,0.6224123447772096,7.641995515695067
CAMP00937,2025-10-09,2025-10-19,Influencer,269065,3640,1726,646,2859.03,3807.83,33.186080593767805,10,1.3528329585787822,17.747252747252748,47.417582417582416,0.7854478021978023,4.425743034055728
CAMP00938,2025-11-16,2025-11-30,Influencer,108276,6115,2771,708,4905.81,8227.51,67.70951178296754,14,5.6476042705678084,11.578086672117744,45.31479967293541,0.8022583810302535,6.929110169491526
CAMP00939,2025-08-14,2025-08-20,Search,263741,10426,3520,871,166.12,297.77,79.24993980255236,6,3.9531206752078747,8.354114713216958,33.761749472472665,0.015933243813543066,0.19072330654420208
CAMP00940,2025-11-11,2025-11-18,Social,7387,148,58,29,4396.29,4997.33,13.671527583485165,7,2.0035196967645863,19.594594594594593,39.189189189189186,29.704662162162162,151.59620689655173
CAMP00941,2025-12-31,2026-01-06,Search,236372,9660,4651,1661,169.92,328.95,93.59110169491525,6,4.08677846783883,17.194616977225675,48.14699792960663,0.017590062111801242,0.1022998193859121
CAMP00942,2025-08-17,2025-08-24,Social,9825,668,294,58,2181.32,4469.92,104.91812297141179,7,6.798982188295165,8.682634730538922,44.01197604790419,3.2654491017964076,37.60896551724138
CAMP00943,2025-10-16,2025-10-21,Social,10282,316,114,25,4591.28,7020.95,52.919229495914,5,3.073332036568761,7.9113924050632916,36.075949367088604,14.529367088607595,183.6512
CAMP00944,2025-05-30,2025-06-11,Influencer,20451,1022,322,169,3326.24,9725.06,192.37397181201595,12,4.997310644956237,16.53620352250489,31.506849315068493,3.254637964774951,19.68189349112426
CAMP00945,2025-10-04,2025-10-14,Display,257622,11954,3471,1554,2958.17,6125.36,107.06585490353832,10,4.640131665773885,12.999832691985947,29.036305839049692,0.24746277396687302,1.9035842985842986
CAMP00946,2025-07-17,2025-07-23,Email,243006,3577,1440,774,1636.15,3539.9,116.35546863062677,6,1.4719801157173074,21.638244338831424,40.25719876991893,0.45740844282918647,2.113888888888889
CAMP00947,2025-03-11,2025-03-23,Email,153977,10243,4338,1342,4834.02,13475.51,178.7640514520006,12,6.6522922254622445,13.101630381724105,42.35087376745094,0.47193400370985067,3.6021013412816694
CAMP00948,2025-04-22,2025-05-02,Search,235727,15486,2896,943,924.3,1431.26,54.84799307584118,10,6.569463828920743,6.089371044814671,18.70076197856128,0.05968616815187911,0.98016967126193
CAMP00949,2025-01-04,2025-01-15,Email,138770,13457,3897,1740,1422.45,3226.66,126.83820169425988,11,9.697340923830799,12.930073567659953,28.958906145500485,0.10570335141562012,0.8175
CAMP00950,2025-12-16,2025-12-31,Influencer,152964,5632,2300,1071,2319.48,4403.49,89.84815562108747,15,3.68191208388902,19.016335227272727,40.83806818181818,0.41183948863636366,2.165714285714286
CAMP00951,2025-11-27,2025-12-02,Display,263298,12560,4650,979,718.87,1252.92,74.29020546134907,5,4.770260313409141,7.794585987261146,37.02229299363057,0.05723487261146497,0.7342900919305414
CAMP00952,2025-11-14,2025-11-25,Social,53068,2458,827,465,2175.38,3816.72,75.45072585019626,11,4.631793171025854,18.917819365337674,33.64524003254679,0.8850203417412531,4.678236559139785
CAMP00953,2025-12-16,2025-12-23,Social,239686,22237,5103,2651,292.78,306.85,4.8056561240522075,7,9.277554800864465,11.921572154517246,22.94823942078518,0.013166344380986643,0.11044134288947566
CAMP00954,2025-04-05,2025-04-20,Influencer,76726,3589,1233,311,4628.18,12228.78,164.22438193847256,15,4.677684226989547,8.66536639732516,34.35497353023126,1.2895458344942883,14.8816077170418
CAMP00955,2025-06-01,2025-06-13,Email,237198,11824,4077,832,1678.48,3644.48,117.12978409036748,12,4.984864965134613,7.036535859269283,34.48071718538566,0.1419553450608931,2.0174038461538464
CAMP00956,2025-11-07,2025-11-17,Social,36604,1197,326,165,3205.63,9185.18,186.53275643165307,10,3.270134411539723,13.784461152882205,27.234753550543022,2.6780534670008356,19.42806060606061
CAMP00957,2025-05-17,2025-05-25,Email,119751,1210,585,328,4365.58,11747.47,169.09299566151577,8,1.0104299755325634,27.107438016528924,48.34710743801653,3.607917355371901,13.309695121951219
CAMP00958,2025-09-04,2025-09-19,Influencer,48787,972,351,115,4109.8,12205.2,196.97795513163658,15,1.992334023407875,11.831275720164609,36.11111111111111,4.228189300411523,35.73739130434783
CAMP00959,2025-08-31,2025-09-12,Social,299179,21944,9661,3171,4379.61,4676.11,6.7700092017325755,12,7.334739403500914,14.450419248997449,44.025701786365296,0.19958120670798393,1.3811447492904445
CAMP00960,2025-01-31,2025-02-13,Search,39844,2845,431,174,3629.51,8336.25,129.67976393507664,13,7.140347354683264,6.115992970123023,15.1493848857645,1.2757504393673111,20.859252873563218
CAMP00961,2025-02-09,2025-02-23,Display,283964,11082,4462,2096,1049.34,3052.79,190.92477176129762,14,3.9026073727655617,18.913553510196714,40.26349034470312,0.09468868435300487,0.5006393129770992
CAMP00962,2025-08-17,2025-08-23,Email,224077,11779,4013,1842,1896.09,4810.45,153.70367440364117,6,5.256675160770628,15.6379998302063,34.069106036166055,0.16097206893624247,1.0293648208469055
CAMP00963,2025-02-05,2025-02-15,Email,238033,8751,1954,979,2608.96,4264.49,63.455553170612035,10,3.6763810059949673,11.18729288081362,22.328876699805736,0.2981327848245915,2.664923391215526
CAMP00964,2025-08-11,2025-08-20,Email,136807,10367,1602,393,1751.06,2145.2,22.508651902276327,9,7.577828619880561,3.7908748914825887,15.45287932863895,0.16890710909617054,4.455623409669211
CAMP00965,2025-01-06,2025-01-15,Email,28968,2486,626,255,4780.65,11170.14,133.6531643186596,9,8.581883457608395,10.257441673370877,25.181013676588897,1.9230289621882541,18.747647058823528
CAMP00966,2025-11-18,2025-12-02,Influencer,60746,5522,1527,614,4053.5,9391.01,131.6765757986925,14,9.090310473117572,11.119159724737413,27.653024266570082,0.7340637450199203,6.601791530944626
CAMP00967,2025-08-08,2025-08-23,Influencer,129458,3320,518,300,4014.86,6361.87,58.458078239340836,15,2.5645383058598155,9.036144578313253,15.602409638554219,1.2092951807228915,13.382866666666667
CAMP00968,2025-03-16,2025-03-23,Influencer,219068,15893,5849,3318,1869.42,4881.67,161.13286473879597,7,7.254824985849143,20.877115711319448,36.80236582143082,0.11762536965959856,0.5634177215189874
CAMP00969,2025-01-04,2025-01-16,Influencer,212080,20501,4568,2284,3798.71,8601.07,126.42081127540663,12,9.666635231987929,11.14091995512414,22.28183991024828,0.18529388810301936,1.6631830122591944
CAMP00970,2025-12-01,2025-12-13,Social,197711,13554,5725,3153,3108.86,5687.54,82.94616032886653,12,6.855460748263881,23.26250553342187,42.23845359303527,0.2293684521174561,0.986000634316524
CAMP00971,2025-05-14,2025-05-23,Influencer,22057,917,329,163,1938.55,3744.45,93.15725671249129,9,4.15741034592193,17.77535441657579,35.87786259541985,2.1140130861504907,11.892944785276073
CAMP00972,2025-04-28,2025-05-10,Social,259888,17473,3917,1912,1610.57,2408.5,49.54332938028152,12,6.723280797882164,10.942597149888398,22.417444056544383,0.09217478395238367,0.8423483263598326
CAMP00973,2025-04-04,2025-04-18,Search,19432,1398,341,97,3965.29,8236.83,107.7232686638304,14,7.194318649650061,6.938483547925609,24.391988555078683,2.8364020028612305,40.87927835051546
CAMP00974,2025-03-03,2025-03-15,Influencer,66488,3040,1449,647,3024.32,6061.09,100.41166278700666,12,4.572253639754543,21.282894736842106,47.66447368421053,0.994842105263158,4.674374034003091
CAMP00975,2025-07-13,2025-07-20,Search,104199,2017,966,547,281.28,811.93,188.65543230944255,7,1.9357191527749789,27.119484382746656,47.892910262766485,0.1394546355974219,0.5142230347349177
CAMP00976,2025-12-01,2025-12-07,Influencer,23953,1547,413,206,206.33,416.5,101.86109630204041,6,6.458481192334989,13.316095669036846,26.69683257918552,0.1333742727860375,1.0016019417475728
CAMP00977,2025-07-22,2025-08-04,Search,261039,21455,7974,3523,4225.66,10796.5,155.49854933903816,13,8.219078375261935,16.420414821719877,37.16616173386157,0.19695455604754136,1.1994493329548679
CAMP00978,2025-01-26,2025-02-01,Display,218905,21842,10746,3258,540.11,1203.59,122.84164336894334,6,9.977844270345583,14.916216463693802,49.198791319476236,0.02472804688215365,0.16577961939840394
CAMP00979,2025-06-22,2025-07-05,Search,120864,3635,1808,852,2644.87,3836.25,45.04493604600604,13,3.0075125761186126,23.43878954607978,49.738651994497936,0.7276121045392022,3.104307511737089
CAMP00980,2025-10-27,2025-11-04,Social,208304,15213,1960,664,3082.45,3387.92,9.909974208827403,8,7.303268300176664,4.364688095707619,12.883717872871886,0.2026194701899691,4.6422439759036145
CAMP00981,2025-05-13,2025-05-19,Email,34347,430,138,31,4588.21,11029.42,140.38612007732863,6,1.2519288438582699,7.209302325581396,32.093023255813954,10.670255813953489,148.00677419354838
CAMP00982,2025-11-22,2025-12-06,Search,26249,2553,997,294,2621.18,6827.38,160.46971211439129,14,9.726084803230599,11.515863689776733,39.052095573834706,1.0267058362710535,8.915578231292516
CAMP00983,2025-04-28,2025-05-03,Email,221265,2462,430,152,1050.74,2889.32,174.97953823019967,5,1.1126929247734616,6.173842404549148,17.465475223395615,0.426783103168156,6.912763157894737
CAMP00984,2025-11-20,2025-11-28,Display,118346,5005,2145,1284,1377.29,3260.67,136.74534774811406,8,4.229124769742957,25.654345654345654,42.857142857142854,0.2751828171828172,1.0726557632398754
CAMP00985,2025-10-02,2025-10-15,Display,116086,1959,562,283,339.39,634.17,86.8558295765933,13,1.6875419947280466,14.446145992853495,28.688106176620725,0.17324655436447167,1.1992579505300354
CAMP00986,2025-07-31,2025-08-13,Social,236832,15604,4667,1455,1188.08,2358.48,98.51188472156758,13,6.588636670720173,9.324532171238143,29.90899769289926,0.07613945142271213,0.8165498281786941
CAMP00987,2025-08-13,2025-08-21,Social,285177,11565,2425,1224,4094.19,10320.23,152.07012864571502,8,4.055376134821532,10.583657587548638,20.968439256377,0.35401556420233465,3.3449264705882356
CAMP00988,2025-01-20,2025-02-02,Search,40088,3045,670,229,3808.71,5165.51,35.62361009370627,13,7.595789263620036,7.520525451559934,22.003284072249592,1.250807881773399,16.631921397379912
CAMP00989,2025-04-23,2025-05-03,Influencer,114001,6130,819,362,501.52,955.6,90.5407561014516,10,5.377145814510399,5.9053833605220225,13.3605220228385,0.08181402936378467,1.3854143646408839
CAMP00990,2025-05-20,2025-05-25,Display,284671,13591,6423,3249,2450.03,2714.35,10.788439325232739,5,4.774283295453348,23.905525715547054,47.25921565742035,0.18026856007652123,0.7540874115112343
CAMP00991,2025-02-16,2025-03-02,Email,221306,9154,2313,1148,1578.93,1911.37,21.054764935747613,14,4.136354188318437,12.540965698055494,25.267642560629234,0.17248525234870002,1.3753745644599304
CAMP00992,2025-01-01,2025-01-11,Influencer,271550,4820,794,203,3284.75,4800.95,46.15876398508257,10,1.7749953967961702,4.211618257261411,16.473029045643152,0.6814834024896266,16.18103448275862
CAMP00993,2025-03-31,2025-04-13,Display,99538,2830,444,235,4810.57,10872.32,126.00897606728519,13,2.8431352850167775,8.303886925795052,15.68904593639576,1.6998480565371024,20.47051063829787
CAMP00994,2025-05-22,2025-05-28,Search,209199,14124,3714,2113,3190.37,9061.27,184.01940840717538,6,6.751466307200321,14.960351175304446,26.295666949872558,0.22588289436420278,1.5098769522006625
CAMP00995,2025-11-16,2025-11-26,Display,139191,7614,2686,787,3753.93,6493.76,72.98564437802517,10,5.470181261719508,10.336222747570266,35.27712109272393,0.49302994483845547,4.76992376111817
CAMP00996,2025-02-07,2025-02-13,Social,252160,4112,1690,560,2050.83,4103.09,100.06972786627854,6,1.6307106598984773,13.618677042801556,41.099221789883266,0.4987427042801556,3.6621964285714284
CAMP00997,2025-10-20,2025-10-28,Email,63935,3769,1770,1018,260.17,557.03,114.10231771533994,8,5.895049659810745,27.009816927566995,46.9620589015654,0.06902892013796763,0.2555697445972495
CAMP00998,2025-05-19,2025-05-31,Email,258959,3851,1364,809,2148.68,3371.61,56.91540852988813,12,1.487107997791156,21.007530511555437,35.41937159179434,0.5579537782394183,2.6559703337453646
CAMP00999,2025-12-22,2026-01-02,Social,63327,3549,952,363,2602.9,6193.76,137.9561258596181,11,5.604244634989815,10.228233305156383,26.82445759368836,0.733417864187095,7.170523415977962
CAMP01000,2025-11-29,2025-12-14,Influencer,223481,21643,5817,1243,2514.13,3582.12,42.479505833031695,15,9.684492193967273,5.743196414545118,26.877050316499563,0.11616365568544103,2.0226307320997585
CAMP01001,2025-09-16,2025-09-29,Social,106815,4022,1326,760,1244.36,1715.52,37.8636407470507,13,3.765388756260825,18.89607160616609,32.96867230233714,0.3093883639980109,1.637315789473684
CAMP01002,2025-06-10,2025-06-21,Email,102196,7676,2419,508,2427.46,3426.68,41.16319115454013,11,7.511057184234217,6.618030224075039,31.513809275664407,0.3162402292860865,4.778464566929134
CAMP01003,2025-06-27,2025-07-02,Search,112396,8665,3087,1025,3618.16,7086.4,95.85645742587391,5,7.709349087156127,11.829197922677439,35.62608193883439,0.4175603000577034,3.529912195121951
CAMP01004,2025-01-10,2025-01-16,Influencer,15370,713,214,50,1626.23,2440.03,50.04212196306796,6,4.638906961613533,7.012622720897616,30.014025245441793,2.280827489481066,32.5246
CAMP01005,2025-09-18,2025-09-28,Display,106075,6724,831,336,3206.61,5984.73,86.63728984815738,10,6.338911147772802,4.997025580011898,12.35871505056514,0.47689024390243906,9.543482142857144
CAMP01006,2025-05-18,2025-05-29,Search,136185,7147,2146,461,850.85,1492.19,75.37638831756479,11,5.248008224106913,6.450258849867077,30.026584580943055,0.11904995102840353,1.8456616052060737
CAMP01007,2025-06-21,2025-06-28,Influencer,145786,5175,564,163,1462.43,3892.98,166.19940783490492,7,3.54972356742074,3.14975845410628,10.898550724637682,0.2825951690821256,8.971963190184049
CAMP01008,2025-01-13,2025-01-26,Email,139482,10869,1872,717,4431.25,6372.67,43.81201692524683,13,7.792403320858606,6.596743030637593,17.223295611371793,0.40769620020241054,6.1802649930264995
CAMP01009,2025-06-17,2025-06-28,Email,79772,5843,1489,341,3170.45,5111.38,61.21938526076741,11,7.324625181768039,5.836043128529865,25.48348451138114,0.5426065377374636,9.297507331378299
CAMP01010,2025-05-10,2025-05-20,Search,125527,11429,3663,1436,520.61,1512.25,190.47655634736174,10,9.104814103738638,12.56452883016887,32.05004812319538,0.045551666812494535,0.36254178272980503
CAMP01011,2025-03-25,2025-04-04,Influencer,291752,19148,3330,1019,1396.72,2080.09,48.926771292743005,10,6.563108393430037,5.321704616670148,17.390850219344056,0.07294338834343013,1.3706771344455349
CAMP01012,2025-11-17,2025-11-22,Display,275468,12391,2608,800,4970.41,12892.21,159.37920614194806,5,4.498163126025528,6.456298926640304,21.04753450084739,0.40113065934952785,6.2130125
CAMP01013,2025-11-15,2025-11-24,Display,81695,6066,1514,870,1423.51,1826.58,28.315220827391446,9,7.425179019523839,14.342235410484669,24.95878667985493,0.23467029343883944,1.6362183908045977
CAMP01014,2025-04-11,2025-04-25,Social,177057,11634,2081,990,2944.49,6399.68,117.34425995673277,14,6.570765346752741,8.50954100051573,17.887227093003265,0.25309351899604604,2.974232323232323
CAMP01015,2025-11-25,2025-12-02,Search,102643,6722,3357,1919,2796.7,3311.21,18.397039367826377,7,6.548912249252263,28.548051175245465,49.940493900624816,0.4160517703064564,1.457373632100052
CAMP01016,2025-09-30,2025-10-11,Influencer,233443,20189,8517,3664,2071.58,3770.25,81.99876422827022,11,8.648363840423572,18.148496706127098,42.18633909554708,0.10260934172073902,0.5653875545851528
CAMP01017,2025-09-22,2025-10-06,Search,14453,1328,563,316,265.51,772.97,191.12651124251443,14,9.18840379160036,23.795180722891565,42.394578313253014,0.19993222891566265,0.8402215189873418
CAMP01018,2025-02-07,2025-02-14,Display,105369,2762,904,483,1493.25,3412.47,128.52636865896534,7,2.6212643187275195,17.487328023171614,32.72990586531499,0.5406408399710355,3.091614906832298
CAMP01019,2025-04-04,2025-04-13,Influencer,101544,3885,1882,1127,4771.41,6753.06,41.531748476865346,9,3.8259276766721815,29.009009009009006,48.442728442728445,1.2281621621621621,4.233726708074534
CAMP01020,2025-04-05,2025-04-16,Email,202658,13887,5455,2188,194.04,507.94,161.77076891362606,11,6.852431189491656,15.755742781018217,39.28134226254771,0.013972780298120544,0.08868372943327239
CAMP01021,2025-11-01,2025-11-08,Email,292536,17596,4088,1955,3606.85,8328.14,130.89787487697018,7,6.014986189733913,11.110479654466925,23.232552852921117,0.20498124573766766,1.8449360613810741
CAMP01022,2025-03-10,2025-03-24,Influencer,168249,11560,3979,1051,4474.47,12776.55,185.54331574465797,14,6.870768919874709,9.091695501730104,34.42041522491349,0.3870648788927336,4.257345385347288
CAMP01023,2025-11-14,2025-11-20,Search,191254,9365,2973,1711,3835.69,5590.58,45.75161183515873,6,4.896629612975415,18.27015483182061,31.74586225306994,0.40957714895888947,2.2417825832846288
CAMP01024,2025-08-24,2025-09-03,Search,263155,12399,4117,1480,1683.92,2092.34,24.25412133593045,10,4.711671828390112,11.93644648761997,33.204290668602304,0.13581095249616906,1.1377837837837839
CAMP01025,2025-11-30,2025-12-12,Email,241492,4972,2123,1203,2650.29,6015.69,126.98233023555912,12,2.058867374488596,24.19549477071601,42.69911504424779,0.5330430410297667,2.2030673316708227
CAMP01026,2025-05-17,2025-05-25,Email,63081,4171,1267,304,4350.98,12301.01,182.7181462567054,8,6.612133605998636,7.288420043155118,30.376408535123474,1.04315032366339,14.312434210526314
CAMP01027,2025-03-17,2025-03-30,Display,57754,1491,583,236,4879.74,12470.3,155.55254993093894,13,2.5816393669702533,15.828303152246814,39.10127431254192,3.2727967806841045,20.67686440677966
CAMP01028,2025-02-04,2025-02-16,Influencer,11878,836,167,33,575.44,1048.59,82.22403725844568,12,7.03822192288264,3.9473684210526314,19.976076555023923,0.6883253588516747,17.437575757575758
CAMP01029,2025-01-01,2025-01-12,Search,5792,562,265,97,709.31,1321.74,86.34165597552553,11,9.703038674033149,17.259786476868328,47.15302491103203,1.2621174377224198,7.312474226804123
CAMP01030,2025-10-23,2025-11-03,Display,16367,541,72,16,4783.47,7965.39,66.51907506475425,11,3.3054316612696275,2.957486136783734,13.308687615526802,8.841903881700555,298.966875
CAMP01031,2025-11-16,2025-11-23,Search,43731,996,495,187,4375.86,12404.07,183.46587870727126,7,2.277560540577622,18.775100401606426,49.6987951807229,4.393433734939759,23.40032085561497
CAMP01032,2025-03-01,2025-03-11,Email,276691,3368,1189,502,1134.27,2975.52,162.32907508794204,10,1.2172423389268172,14.90498812351544,35.302850356294535,0.33677850356294536,2.2595019920318724
CAMP01033,2025-11-16,2025-11-25,Influencer,33568,1480,426,230,4853.51,7449.15,53.47964668868508,9,4.408960915157293,15.54054054054054,28.783783783783782,3.2793986486486486,21.10221739130435
CAMP01034,2025-12-15,2025-12-20,Social,55212,1618,362,115,1124.11,1845.1,64.13874087055538,5,2.9305223502137214,7.107540173053152,22.373300370828183,0.694752781211372,9.77486956521739
CAMP01035,2025-11-24,2025-12-09,Influencer,178403,9681,2536,1082,533.72,1323.39,147.95585700367235,15,5.426478254289446,11.17653135006714,26.195640946183246,0.055130668319388496,0.49327171903881706
CAMP01036,2025-09-24,2025-10-01,Social,140210,8018,3311,750,3441.24,6360.48,84.8310492729365,7,5.718565009628414,9.353953604390123,41.29458717884759,0.42918932402095283,4.5883199999999995
CAMP01037,2025-12-27,2026-01-01,Display,183184,7591,1182,668,2745.0,6092.36,121.94389799635701,5,4.143920866451219,8.799894612040575,15.571071005137663,0.3616124357792122,4.109281437125748
CAMP01038,2025-08-17,2025-08-25,Social,209301,16219,3261,1241,1274.36,1670.6,31.093254653316176,8,7.7491268555811965,7.651519822430483,20.106048461680746,0.07857204513225229,1.0268815471394037
CAMP01039,2025-09-27,2025-10-11,Social,147466,13483,2015,606,4648.56,12333.53,165.31936771817507,14,9.14312451683778,4.4945486909441525,14.944745234740042,0.3447719350292962,7.6708910891089115
CAMP01040,2025-11-12,2025-11-19,Display,175167,5086,1376,530,2080.78,4396.12,111.27269581599207,7,2.9035149314654016,10.420762878489972,27.054659850570197,0.40911915060951637,3.926
CAMP01041,2025-10-13,2025-10-28,Influencer,60121,5126,1306,512,2074.24,5499.79,165.1472346497995,15,8.526138953111225,9.98829496683574,25.477955520873973,0.4046507998439329,4.05125
